,SALE PRICE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,cluster
0,619000.0,2.0,0.0,2.0,3395.0,2092.0,1980.0,7.0,28.0,2017.0,40.584,-74.1503516,2.663375288917238,3.447490922398633,217.83445945147963,5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS                    ,1,2390,310,B9, ,10314,1,B9,0
1,685000.0,2.0,0.0,2.0,2000.0,2128.0,1901.0,12.0,49.0,2016.0,40.6438124,-73.9505188,3.6619560964517626,0.46141159698712103,217.88115429831478,3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5172,47,B1, ,11226,1,B1,1
2,760000.0,3.0,0.0,3.0,4685.0,3600.0,2010.0,8.0,31.0,2017.0,40.7085804,-73.7862329,1.1306772351895524,2.0922565739317207,217.6964834126412,4,JAMAICA,03 THREE FAMILY DWELLINGS                  ,1,9809,74,C0, ,11432,1,C0,0
3,3315000.0,5.0,0.0,5.0,2500.0,5000.0,1900.0,12.0,51.0,2016.0,40.6873228,-73.9948252,3.7447945403066067,0.5606621004418098,217.6687127013309,3,COBBLE HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,302,57,C2, ,11201,2,C2,1
4,400000.0,2.0,0.0,2.0,3042.0,1768.0,1940.0,2.0,8.0,2017.0,40.691538,-73.85046899999998,0.8721631776510801,4.025939386603129,217.8395108250272,4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,8934,51,B1, ,11421,1,B1,0
5,605000.0,3.0,0.0,3.0,2771.0,2950.0,1973.0,1.0,2.0,2017.0,40.8890982,-73.8381041,1.8753011143238167,4.649241258942275,217.73294490521937,2,BAYCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4959,1,C0, ,10466,1,C0,0
6,579000.0,1.0,0.0,1.0,2850.0,1463.0,1925.0,5.0,21.0,2017.0,40.6264276,-74.1233307,1.3750624400526559,3.270532156922796,217.90685560164036,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,316,15,A1, ,10310,1,A1,0
7,810000.0,1.0,0.0,1.0,7290.0,2418.0,1965.0,11.0,47.0,2016.0,40.5805977,-74.134112,4.10787870010833,2.2653589104198066,217.84547389339696,5,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY DWELLINGS                    ,1,2306,252,A1, ,10306,1,A1,1
8,350000.0,1.0,0.0,1.0,1208.0,700.0,1995.0,4.0,16.0,2017.0,40.613692,-74.080308,2.1575314649780726,3.9698326984792787,217.92751468462524,5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS                    ,1,2925,339,A5, ,10304,1,A5,0
9,239000.0,1.0,0.0,1.0,1350.0,732.0,1930.0,3.0,13.0,2017.0,40.679947999999996,-73.789897,0.8503319812629047,3.7220573281878373,217.93479988187545,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12206,8,A9, ,11434,1,A9,0
10,334000.0,1.0,0.0,1.0,1735.0,846.0,1899.0,3.0,11.0,2017.0,40.5970929,-73.77569790000001,0.7961588317654749,3.7766318114682513,217.9545052606039,4,ARVERNE,01 ONE FAMILY DWELLINGS                    ,1,15965,27,A6, ,11691,1,A6,0
11,477594.0,2.0,0.0,2.0,1871.0,2799.0,2005.0,6.0,25.0,2017.0,40.880164,-73.86075699999998,1.0102823494455977,2.8033923900338444,217.7700320013266,2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4674,55,B1, ,10467,1,B1,0
12,4950000.0,3.0,0.0,3.0,2160.0,5202.0,1901.0,5.0,21.0,2017.0,40.6932565,-73.9966157,0.2598484969270442,2.992591212685851,217.74274521135638,3,BROOKLYN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,261,22,C0, ,11201,1,C0,0
13,510000.0,1.0,0.0,1.0,2000.0,1316.0,1910.0,6.0,26.0,2017.0,40.688703100000005,-73.8560935,0.9289890581578727,2.7303581765702782,217.91532382662749,4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,8968,24,A5, ,11421,1,A5,0
14,200000.0,1.0,1.0,2.0,3375.0,2700.0,1931.0,10.0,40.0,2016.0,40.636222700000005,-74.1349378,3.297487193128634,1.4226516302445777,217.86753716799277,5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,1,1080,33,S1, ,10302,1,S1,1
15,750000.0,2.0,0.0,2.0,4000.0,3696.0,1920.0,4.0,14.0,2017.0,40.65318990000001,-73.9365562,0.2503276719195178,3.4340607398794996,217.79787928316085,3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS                    ,1,4880,9,B2, ,11203,1,B2,0
16,620000.0,2.0,0.0,2.0,2400.0,2412.0,1960.0,5.0,22.0,2017.0,40.77944829999999,-73.9514145,0.34210554760675965,2.9601080812035265,217.8040645846606,3,CANARSIE,02 TWO FAMILY DWELLINGS                    ,1,8079,20,B1, ,11236,1,B1,0
17,275000.0,1.0,0.0,1.0,3069.0,1845.0,1920.0,9.0,35.0,2016.0,40.6955384,-73.81191249999998,2.738287576341431,1.070732597671836,217.8968458035189,4,JAMAICA,01 ONE FAMILY DWELLINGS                    ,1,10003,93,A1, ,11435,1,A1,1
18,585493.0,2.0,0.0,2.0,2643.0,2400.0,2014.0,4.0,14.0,2017.0,40.80753240000001,-73.85136539999998,0.3263018885346035,3.4429547055101266,217.77871210111635,2,SOUNDVIEW,02 TWO FAMILY DWELLINGS                    ,1,3436,100,B2, ,10473,1,B2,0
19,400000.0,1.0,0.0,1.0,2500.0,1168.0,1920.0,11.0,44.0,2016.0,40.718144,-73.7465239,3.5659288229388197,1.3986079619178329,217.92315489113463,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10613,38,A1, ,11428,1,A1,1
20,723000.0,1.0,0.0,1.0,1800.0,1308.0,1951.0,11.0,48.0,2016.0,40.7170429,-73.875016,3.4646276052985976,0.4102735417784539,217.91386749122492,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,3040,146,A5, ,11379,1,A5,1
21,774143.0,1.0,0.0,1.0,4628.0,1680.0,2001.0,6.0,26.0,2017.0,40.52921129999999,-74.2196063,3.6271931781687066,4.413716833672818,217.88941062369628,5,WOODROW,01 ONE FAMILY DWELLINGS                    ,1,7355,23,A1, ,10309,1,A1,0
22,510000.0,1.0,0.0,1.0,2280.0,1056.0,1975.0,10.0,43.0,2016.0,40.589769399999994,-74.15538609999999,3.9493795189657535,2.4366982167997953,217.9319167915217,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2379,68,A5, ,10314,1,A5,1
23,425000.0,1.0,0.0,1.0,2000.0,1400.0,1940.0,1.0,5.0,2017.0,40.696599,-73.74109200000001,1.4522066479168367,4.409619997997663,217.91326024449978,4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11319,23,A5, ,11411,1,A5,0
24,700000.0,2.0,0.0,2.0,2000.0,1680.0,1930.0,2.0,9.0,2017.0,40.61534109999999,-73.97137509999999,1.042186283539,4.026988174225071,217.87151100019062,3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6566,30,B2, ,11230,1,B2,0
25,400000.0,3.0,0.0,3.0,2597.0,2850.0,1930.0,10.0,43.0,2016.0,40.5900524,-73.95895440000001,3.197135708816606,0.811793980933472,217.80525919701466,3,SHEEPSHEAD BAY,03 THREE FAMILY DWELLINGS                  ,1,7412,31,C0, ,11235,1,C0,1
26,990000.0,2.0,0.0,2.0,3615.0,2472.0,1930.0,2.0,6.0,2017.0,40.724473700000004,-73.97833840000001,0.8763813330933812,4.085847241966959,217.81471882213881,3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5359,42,B1, ,11218,1,B1,0
27,539000.0,1.0,0.0,1.0,4000.0,918.0,1970.0,11.0,44.0,2016.0,40.613610200000004,-74.1018122,3.824280958720862,1.91224103776978,217.90675897599618,5,SUNNYSIDE,01 ONE FAMILY DWELLINGS                    ,1,655,38,A2, ,10301,1,A2,1
28,478000.0,1.0,0.0,1.0,4000.0,1385.0,1945.0,8.0,32.0,2017.0,40.699126,-73.728205,1.531744650849759,2.296124752709919,217.87409275471316,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11275,37,A0, ,11411,1,A0,0
29,725000.0,1.0,0.0,1.0,1800.0,1791.0,1940.0,7.0,28.0,2017.0,40.726909899999995,-73.87880299999998,0.9678637495072642,2.4329718985893454,217.88885165846617,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,2919,21,A5, ,11379,1,A5,0
30,285000.0,1.0,0.0,1.0,2000.0,600.0,1925.0,8.0,33.0,2017.0,40.5742837,-74.0957636,1.9937577548874326,2.546589078839154,217.94469637057617,5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,1,3736,12,A6, ,10306,1,A6,0
31,545000.0,1.0,0.0,1.0,1175.0,960.0,1930.0,1.0,3.0,2017.0,40.660753799999995,-73.9457752,1.1963274156819796,4.38069084143499,217.9391497951935,3,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS                    ,1,4797,71,A5, ,11225,1,A5,0
32,800000.0,2.0,0.0,2.0,5000.0,3168.0,2003.0,12.0,51.0,2016.0,40.5052095,-74.2429911,5.410366689351327,3.915344706758279,217.83785806417401,5,TOTTENVILLE,02 TWO FAMILY DWELLINGS                    ,1,7891,36,B2, ,10307,1,B2,1
33,775000.0,2.0,0.0,2.0,1983.0,2470.0,1901.0,3.0,9.0,2017.0,40.685587299999995,-73.8803713,0.8929861532849772,3.8629014098426038,217.85468046928034,3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3905,23,B1, ,11208,1,B1,0
34,845000.0,1.0,0.0,1.0,2100.0,1386.0,1940.0,10.0,40.0,2016.0,40.718933899999996,-73.87321899999998,3.0031022371268463,0.5411302756695432,217.90773132520988,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,3007,44,A5, ,11379,1,A5,1
35,609000.0,1.0,0.0,1.0,2000.0,1244.0,1930.0,6.0,26.0,2017.0,40.618244,-73.91282090000001,0.7078790994241186,2.6509981241282716,217.91989068899252,3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS                    ,1,8408,69,A9, ,11234,1,A9,0
36,440000.0,2.0,0.0,2.0,2500.0,1932.0,1930.0,7.0,30.0,2017.0,40.8643535,-73.8580099,1.9636779127435962,2.8989920552599786,217.8153214151473,2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS                    ,1,4450,56,B1, ,10469,1,B1,0
37,408000.0,2.0,0.0,2.0,3500.0,2728.0,1920.0,3.0,12.0,2017.0,40.6411148,-74.08474240000001,1.0878833647258603,3.8011752153042706,217.82750152783564,5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS                    ,1,41,56,B2, ,10301,1,B2,0
38,1300000.0,0.0,4.0,4.0,8610.0,5800.0,1940.0,11.0,44.0,2016.0,40.7916271,-73.81315080000002,3.5425886284740176,1.3290553449689115,217.7108511206035,4,WHITESTONE,27 FACTORIES                               ,4,4516,25,F5, ,11357,4,F5,1
39,300000.0,1.0,0.0,1.0,4000.0,1764.0,1935.0,11.0,47.0,2016.0,40.6915639,-73.7752691,3.508854303138587,0.8750420860606068,217.88853278924998,4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,1,12396,103,A1, ,11434,1,A1,1
40,425000.0,1.0,0.0,1.0,2400.0,1120.0,1920.0,3.0,13.0,2017.0,40.8607164,-73.84418070000001,1.9534046302892412,4.124258793023723,217.89130889189354,2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS                    ,1,4392,34,A1, ,10469,1,A1,0
41,455000.0,1.0,0.0,1.0,1400.0,1472.0,1920.0,1.0,4.0,2017.0,40.5834902,-73.9579579,1.35807564187185,4.395964847194729,217.9443409494895,3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,1,8810,69,A2, ,11235,1,A2,0
42,5000000.0,0.0,1.0,1.0,2503.0,2500.0,1950.0,7.0,29.0,2017.0,40.759731,-73.939514,0.9203206907691875,2.35837003908298,217.8858416100867,4,LONG ISLAND CITY,30 WAREHOUSES                              ,4,351,5,E1, ,11106,4,E1,0
43,478000.0,1.0,0.0,1.0,4000.0,1240.0,1950.0,4.0,17.0,2017.0,40.7014039,-73.73011,0.936949530048474,3.4536420397316365,217.8774555226801,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11254,3,A0, ,11411,1,A0,0
44,805000.0,2.0,0.0,2.0,2317.0,2024.0,1920.0,3.0,10.0,2017.0,40.7071811,-73.81332379999998,1.080185246286389,3.8804025622980896,217.8493292280748,4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9708,49,B2, ,11435,1,B2,0
45,1210000.0,3.0,0.0,3.0,4000.0,3432.0,1965.0,2.0,5.0,2017.0,40.7416394,-73.82819520000001,1.0473193656843294,4.159508788122978,217.72954407745348,4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6386,26,C0, ,11367,1,C0,0
46,530000.0,1.0,0.0,1.0,5520.0,1662.0,1960.0,8.0,33.0,2017.0,40.693267999999996,-73.94909799999998,1.267778531777683,2.0468423010868504,217.83872769460334,5,HUGUENOT,01 ONE FAMILY DWELLINGS                    ,1,6890,43,A2, ,10309,1,A2,0
47,260000.0,2.0,0.0,2.0,3000.0,1610.0,1925.0,10.0,43.0,2016.0,40.661672700000004,-73.75451989999998,3.1967252837380227,0.8754605079551876,217.86366794415994,4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,1,13473,32,B2, ,11413,1,B2,1
48,730000.0,2.0,1.0,3.0,1675.0,2900.0,1931.0,9.0,36.0,2016.0,40.6822446,-73.76629849999998,2.7738615707937893,1.0412998427676974,217.82993118671322,4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,1,12485,56,S2, ,11434,1,S2,1
49,360000.0,1.0,0.0,1.0,2500.0,1266.0,1901.0,6.0,25.0,2017.0,40.632907200000005,-74.12421390000002,1.1379637834958696,2.833319453726782,217.9205622018263,5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,1,213,56,A1, ,10310,1,A1,0
50,1560000.0,3.0,0.0,3.0,4000.0,3085.0,1910.0,6.0,24.0,2017.0,40.6185692,-74.001023,0.7630030689638255,2.7546153375024125,217.7691166071437,3,BENSONHURST,03 THREE FAMILY DWELLINGS                  ,1,6191,67,C0, ,11228,1,C0,0
51,565000.0,2.0,0.0,2.0,4000.0,2184.0,1965.0,9.0,39.0,2016.0,40.6705612,-73.82309040000001,2.760359341644195,0.45669182742266584,217.816672314958,4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,1,11803,43,B2, ,11420,1,B2,1
52,291200.0,1.0,0.0,1.0,2400.0,1190.0,1925.0,11.0,47.0,2016.0,40.65117499999999,-73.829044,3.4343421779667267,0.4700032648520433,217.9302751744099,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS                    ,1,14251,1611,A2, ,11414,1,A2,1
53,695000.0,2.0,0.0,2.0,2504.0,1584.0,1930.0,1.0,3.0,2017.0,40.705973,-73.8597879,1.2823324568599812,4.410038209327787,217.85529702288008,4,GLENDALE,02 TWO FAMILY DWELLINGS                    ,1,3859,213,B3, ,11385,1,B3,0
54,625000.0,2.0,0.0,2.0,5885.0,1812.0,1940.0,2.0,9.0,2017.0,40.8612598,-73.85372170000001,1.760020782293441,4.285179782903739,217.7756581866809,2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS                    ,1,4455,9,B1, ,10469,1,B1,0
55,435000.0,1.0,0.0,1.0,2856.0,1224.0,1950.0,4.0,15.0,2017.0,40.693169700000006,-73.74444150000001,0.8186801627272684,3.494813755322238,217.89417524121203,4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,12754,47,A5, ,11411,1,A5,0
56,645000.0,2.0,0.0,2.0,3010.0,1332.0,1930.0,9.0,37.0,2016.0,40.6771914,-73.8458443,2.7123231508834182,0.6863887953563904,217.85842212560024,4,OZONE PARK,02 TWO FAMILY DWELLINGS                    ,1,9156,30,B3, ,11417,1,B3,1
57,874676.0,2.0,0.0,2.0,4000.0,2650.0,2016.0,3.0,9.0,2017.0,40.540937899999996,-74.15186539999998,3.3952706646898774,5.040247053675751,217.82622740809103,5,GREAT KILLS,02 TWO FAMILY DWELLINGS                    ,1,5277,43,B2, ,10308,1,B2,0
58,510000.0,2.0,0.0,2.0,2018.0,2200.0,1901.0,4.0,15.0,2017.0,40.701669,-73.87832499999998,0.825649349134598,3.4952454417127745,217.85445747172457,4,GLENDALE,02 TWO FAMILY DWELLINGS                    ,1,3710,30,B1, ,11385,1,B1,0
59,346500.0,3.0,0.0,3.0,2588.0,3600.0,1930.0,9.0,39.0,2016.0,40.8220994,-73.85069829999998,3.1182833309034677,1.545612629423492,217.75136325918817,2,CASTLE HILL/UNIONPORT,03 THREE FAMILY DWELLINGS                  ,1,3611,41,C0, ,10473,1,C0,1
60,1470000.0,1.0,0.0,1.0,4000.0,2510.0,1910.0,6.0,23.0,2017.0,40.6168148,-74.01146700000001,0.7973545187122921,2.810071907685796,217.8758945876876,3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,6291,41,A9, ,11228,1,A9,0
61,700000.0,2.0,0.0,2.0,2000.0,2000.0,1925.0,3.0,9.0,2017.0,40.6696149,-73.78920140000001,0.9249391826544916,3.871226843564489,217.85854993967087,4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,1,12112,42,B3, ,11436,1,B3,0
62,250000.0,1.0,0.0,1.0,3142.0,1344.0,1940.0,1.0,4.0,2017.0,40.66670329999999,-73.74252229999998,1.3439473123831285,4.402330281899006,217.90387871457918,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13196,114,A1, ,11413,1,A1,0
63,370000.0,1.0,0.0,1.0,2622.0,1260.0,1950.0,3.0,13.0,2017.0,40.896640000000005,-73.84204040000002,1.836050673050444,4.068899731992529,217.8665820639325,2,WAKEFIELD,01 ONE FAMILY DWELLINGS                    ,1,5029,27,A5, ,10466,1,A5,0
64,420000.0,3.0,0.0,3.0,2350.0,3420.0,1920.0,7.0,28.0,2017.0,40.658249,-73.9239432,0.8352349716560722,2.375675034346235,217.77335629692527,3,FLATBUSH-NORTH,03 THREE FAMILY DWELLINGS                  ,1,4646,7,C0, ,11212,1,C0,0
65,215000.0,2.0,0.0,2.0,2056.0,2195.0,1930.0,3.0,12.0,2017.0,40.873591600000005,-73.8479827,1.9060532560123171,4.131506512609804,217.82085637739848,2,BAYCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4740,6,B9, ,10469,1,B9,0
66,420000.0,2.0,0.0,2.0,4360.0,2257.0,1930.0,6.0,25.0,2017.0,40.6635,-73.832026,0.6685947380505055,2.695890354155416,217.81412006708385,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS                    ,1,14147,27,B3, ,11414,1,B3,0
67,760000.0,1.0,0.0,1.0,4400.0,1623.0,1920.0,8.0,33.0,2017.0,40.7027618,-73.83434799999998,1.44336020053966,2.1776973390224117,217.87093717866753,4,KEW GARDENS,01 ONE FAMILY DWELLINGS                    ,1,9232,29,A1, ,11418,1,A1,0
68,856500.0,1.0,0.0,1.0,2875.0,1891.0,1930.0,6.0,23.0,2017.0,40.744503,-73.907472,0.7568899083644367,2.8118582397985343,217.8738502603892,4,WOODSIDE,01 ONE FAMILY DWELLINGS                    ,1,1328,21,A5, ,11377,1,A5,0
69,590000.0,1.0,0.0,1.0,2300.0,1272.0,1920.0,10.0,43.0,2016.0,40.69764620000001,-73.89226,3.12058829423833,0.5096114374776213,217.91972162261538,4,GLENDALE,01 ONE FAMILY DWELLINGS                    ,1,3715,7,A1, ,11385,1,A1,1
70,515000.0,1.0,0.0,1.0,4000.0,1834.0,1940.0,4.0,17.0,2017.0,40.671178999999995,-73.74295099999998,0.7799830387684124,3.4130884718980012,217.87428185008224,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13171,5,A1, ,11413,1,A1,0
71,980000.0,2.0,0.0,2.0,2625.0,2160.0,1930.0,9.0,38.0,2016.0,40.591477600000005,-73.9491046,2.830098772518193,0.8949304635116463,217.86250593838454,3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS                    ,1,7422,128,B2, ,11235,1,B2,1
72,4750000.0,0.0,1.0,1.0,32256.0,3224.0,1976.0,4.0,14.0,2017.0,40.876838,-73.84568890000001,1.322821373892087,3.6830264393289047,217.45175888296933,2,BAYCHESTER,22 STORE BUILDINGS                         ,4,4723,66,K5, ,10469,4,K5,0
73,994000.0,1.0,0.0,1.0,8136.0,1960.0,1945.0,11.0,44.0,2016.0,40.733471,-73.7475329,3.4841535110163284,1.1685587700379074,217.8186227116093,4,HOLLIS HILLS,01 ONE FAMILY DWELLINGS                    ,1,7797,40,A0, ,11427,1,A0,1
74,510000.0,2.0,0.0,2.0,7140.0,3624.0,1901.0,1.0,4.0,2017.0,40.591967600000004,-74.18759639999998,1.9868849393262866,4.621853356753052,217.7856132014041,5,TRAVIS,02 TWO FAMILY DWELLINGS                    ,1,2629,51,B2, ,10314,1,B2,0
75,355500.0,1.0,0.0,1.0,6000.0,2301.0,1915.0,1.0,3.0,2017.0,40.713955,-73.734565,1.85802893349277,4.617379442048756,217.8523383766441,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10773,35,A1, ,11429,1,A1,0
76,630000.0,2.0,0.0,2.0,5000.0,2958.0,1940.0,9.0,37.0,2016.0,40.860558700000006,-73.8629717,3.0900600831664207,1.6503692849639398,217.76830971645865,2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS                    ,1,4353,35,B1, ,10467,1,B1,1
77,1100000.0,2.0,0.0,2.0,4000.0,2000.0,1930.0,12.0,49.0,2016.0,40.78405000000001,-73.8149569,3.905302455089516,1.4616589262110253,217.82683675213732,4,WHITESTONE,02 TWO FAMILY DWELLINGS                    ,1,4666,53,B2, ,11357,1,B2,1
78,660000.0,1.0,0.0,1.0,4000.0,1884.0,1970.0,4.0,15.0,2017.0,40.55047329999999,-74.140749,2.6127248890793027,4.260872745795605,217.8923239161734,5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS                    ,1,5115,54,A2, ,10308,1,A2,0
79,930000.0,1.0,0.0,1.0,5800.0,1222.0,1950.0,6.0,23.0,2017.0,40.76819160000001,-73.875147,0.816603932446511,2.8294593763095284,217.83657524396156,4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS                    ,1,4861,61,A2, ,11357,1,A2,0
80,1690000.0,6.0,0.0,6.0,2500.0,4875.0,1910.0,12.0,51.0,2016.0,40.67973320000001,-73.9074437,3.7639752751463975,0.6884524029657482,217.62258040572954,3,OCEAN HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,1540,18,C2,6,11233,2,C2,1
81,625000.0,1.0,0.0,1.0,1754.0,1008.0,1940.0,3.0,11.0,2017.0,40.769542,-73.791652,1.3442464676364858,3.932922450888757,217.90700616384947,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,6021,7,A5, ,11358,1,A5,0
82,995000.0,3.0,0.0,3.0,2758.0,2208.0,1920.0,11.0,44.0,2016.0,40.753833,-73.86704399999998,3.442863552994548,1.0282332912946972,217.79434887701157,4,CORONA,03 THREE FAMILY DWELLINGS                  ,1,1741,9,C0, ,11368,1,C0,1
83,499999.0,1.0,0.0,1.0,1680.0,1140.0,1920.0,3.0,12.0,2017.0,40.680923,-73.87219420000001,0.6490378580035207,3.7124646866182562,217.92447567889877,3,EAST NEW YORK,01 ONE FAMILY DWELLINGS                    ,1,4162,39,A9, ,11208,1,A9,0
84,415000.0,1.0,0.0,1.0,3243.0,944.0,1920.0,5.0,21.0,2017.0,40.627261100000005,-74.11831839999998,1.2791440605858146,3.232355950982497,217.91304892399185,5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,1,310,206,A1, ,10310,1,A1,0
85,788000.0,2.0,0.0,2.0,2200.0,1936.0,1955.0,2.0,7.0,2017.0,40.7613074,-73.89654469999998,0.9394993594274293,4.072022232725133,217.82906521068466,4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,1048,63,B1, ,11370,1,B1,0
86,446058.0,1.0,0.0,1.0,2000.0,1400.0,2003.0,3.0,11.0,2017.0,40.6049239,-74.12870199999998,2.6284162901509687,4.509071056351897,217.90798026148627,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,15,A5, ,10314,1,A5,0
87,392000.0,1.0,0.0,1.0,2900.0,1080.0,1915.0,2.0,5.0,2017.0,40.692192999999996,-73.797191,1.3339439092239314,4.245455641153298,217.9155528000656,4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,1,10142,72,A5, ,11433,1,A5,0
88,610000.0,0.0,1.0,1.0,1155.0,1034.0,1920.0,6.0,25.0,2017.0,40.596608200000006,-73.92967890000001,0.7610264571922049,2.7110712216037545,217.97429154978016,3,GERRITSEN BEACH,21 OFFICE BUILDINGS                        ,4,8955,83,O7, ,11229,4,O7,0
89,270000.0,1.0,0.0,1.0,1600.0,1040.0,1935.0,4.0,15.0,2017.0,40.6678799,-73.7452349,0.8303991820238197,3.4977847751578177,217.9248950897708,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13185,8,A5, ,11413,1,A5,0
90,865000.0,1.0,0.0,1.0,4000.0,2230.0,1960.0,10.0,41.0,2016.0,40.7620689,-73.718395,3.276854520625481,1.3479446224890632,217.8562778055774,4,LITTLE NECK,01 ONE FAMILY DWELLINGS                    ,1,8399,203,A1, ,11362,1,A1,1
91,390000.0,2.0,0.0,2.0,1800.0,1404.0,1920.0,9.0,39.0,2016.0,40.683490899999995,-73.8364272,2.832222293303132,0.8047113888470135,217.8772446026949,4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9510,76,B3, ,11417,1,B3,1
92,980000.0,2.0,0.0,2.0,1800.0,2268.0,1910.0,3.0,12.0,2017.0,40.69343370000001,-73.94482239999998,0.5470732374726128,3.6937358248511396,217.85366581681737,3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1772,22,B3, ,11206,1,B3,0
93,2200000.0,3.0,0.0,3.0,1260.0,4209.0,1920.0,3.0,10.0,2017.0,40.656310100000006,-73.97457969999998,0.6205417142348656,3.767395922310722,217.7781737171414,3,WINDSOR TERRACE,03 THREE FAMILY DWELLINGS                  ,1,5257,86,C0, ,11218,1,C0,0
94,550000.0,1.0,0.0,1.0,2500.0,1666.0,1930.0,5.0,21.0,2017.0,40.6272492,-73.93141259999999,0.4784526533004279,3.0163691587894226,217.9042534816092,3,FLATLANDS,01 ONE FAMILY DWELLINGS                    ,1,7794,34,A1, ,11234,1,A1,0
95,2700000.0,27.0,0.0,27.0,5830.0,20352.0,1931.0,2.0,7.0,2017.0,40.834168,-73.89714920000002,2.2301413260773044,4.540416344033769,216.2316159100207,2,CROTONA PARK,07 RENTALS - WALKUP APARTMENTS             ,2,2937,45,C1, ,10456,2,C1,0
