,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,deucli_k4,deucli_k5,deucli_k6,deucli_k7,deucli_k8,deucli_k9,deucli_k10,SALE PRICE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE
3041,1,0,1,2635,1740,1970,8,32,2017,40.5559152,-74.1961804,0.29863434558001306,0.2173948043571849,0.39770336833953646,0.45333987063166414,0.28053415408198007,0.05282076003907341,0.3636922105723782,0.4350840488797235,0.3533345081233196,0.3466642326682428,485000.0,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,6019,74,A5, ,10312,1,A5
3042,1,0,1,5000,2704,1935,12,48,2016,40.8593469,-73.8523589,0.160065043530508,0.2719948398806917,0.17862577144345956,0.16584441634004293,0.21624124644633513,0.4066005860949296,0.17044162535080523,0.023693456281824635,0.1205666827444678,0.15180424860181185,581000.0,2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS                    ,1,4371,26,A1, ,10469,1,A1
3043,6,0,6,4162,8595,2010,8,33,2017,40.696654,-73.813954,0.17285741902083096,0.19013887631476567,0.014075008078573802,0.046070215256101124,0.12709273550010028,0.35571070413072803,0.04442063008569116,0.16032468882469741,0.10051086436777618,0.07386961992865307,590000.0,4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,9450,47,C2, ,11419,2,C2
3044,1,0,1,2189,946,1950,5,21,2017,40.7224644,-73.8911504,0.09156325700143925,0.13898384018772802,0.08136546236111182,0.11991063678615459,0.07684699503336563,0.29480652096943816,0.04731760985365004,0.12510989299088443,0.027588859510624432,0.012070826188658195,669000.0,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,2831,43,A5, ,11378,1,A5
3045,2,0,2,2350,2440,1940,10,42,2016,40.8839716,-73.89300949999999,0.15121275213543448,0.27678051309940016,0.21325700772246567,0.20849039586694906,0.22821768256876748,0.3960539379456013,0.19815218828914605,0.0433066997166952,0.135558290769596,0.17270613608817745,335000.0,2,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY DWELLINGS                    ,1,3252,322,B3, ,10463,1,B3
3046,1,0,1,2000,1248,1930,10,41,2016,40.67786419999999,-73.79532259999999,0.19721441241796167,0.2017638118220844,0.02496550322599769,0.04374051291750652,0.14141463451635225,0.3681761226700036,0.0633699414254264,0.18488758761207247,0.12633677642364416,0.09699522565645283,280000.0,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12025,105,A5, ,11436,1,A5
3047,2,0,2,1900,2444,1996,9,37,2016,40.6622028,-73.8785572,0.13608296450360394,0.11754056330305929,0.06278812471385946,0.11916835159798074,0.05706853202463877,0.28377118451061223,0.03394389154780627,0.18401443459021613,0.08901352318360138,0.04980312488400112,588000.0,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4360,128,B2, ,11208,1,B2
3048,2,0,2,2725,1592,1920,3,10,2017,40.8859909,-73.852437,0.17816511213682978,0.29524902882895665,0.2048882612964057,0.1895861209062821,0.24102462058510646,0.42506069206153846,0.19707216869304747,0.04443078532612289,0.1453980649507434,0.17785731817904507,280000.0,2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4861,77,B1, ,10466,1,B1
3049,1,0,1,6000,840,1950,10,41,2016,40.599875,-74.0960765,0.1982245159725728,0.10898434405737736,0.28893608093989126,0.34423712720062566,0.17131043065262733,0.05749925475017548,0.25448127503317025,0.3329199260199089,0.24609258426338332,0.23754328383581041,540000.0,5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS                    ,1,851,92,A2, ,10304,1,A2
3050,1,0,1,3000,1026,1935,12,49,2016,40.670982,-73.800389,0.19553289202867327,0.195135899110635,0.02305527934584966,0.05227415195694574,0.1356494802901091,0.36155755163747255,0.06008135903785614,0.18919601468079014,0.12628082124699955,0.09497572738885131,448000.0,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11781,318,A1, ,11420,1,A1
